Type,ID,k,K,delta,b,I0,r,PS,P0,maxViral,TimeMax,cumViral
Contact SAT1 Hapto,SAT1,0.1274944,6.127613,2.147699,0.3409757,2.396805,4.06077,0.008057238,0.008417341,6.092106,3.385,27.80584
Contact SAT1 Hapto,SAT1,0.09285385,6.875608,1.853962,0.3133629,2.725709,3.479217,0.008904177,0.008960799,6.830739,3.66,30.01816
Contact SAT1 Hapto,SAT1,0.12992,7.217529,1.994294,0.3383945,2.408475,3.472486,0.007773498,0.008117698,7.153965,3.6775,28.77747
Contact SAT1 Hapto,SAT1,0.1061897,6.843594,1.814327,0.3552505,2.671893,3.379802,0.00902736,0.008206691,6.786355,3.7125,27.55202
Contact SAT1 Hapto,SAT1,0.134144,6.548418,1.793719,0.3369471,2.369154,3.427661,0.007449959,0.00775338,6.507338,3.75,28.28774
Contact SAT1 Hapto,SAT1,0.1349765,6.15007,1.92273,0.3491607,2.345979,3.501583,0.00781021,0.00823938,6.110147,3.6725,27.05466
Contact SAT1 Hapto,SAT1,0.1155621,7.002429,1.836667,0.3466592,2.672446,3.393978,0.007974193,0.007627208,6.940765,3.7325,27.86686
Contact SAT1 Hapto,SAT1,0.1180032,6.808302,1.811751,0.3171877,2.528019,3.414499,0.007768951,0.007849718,6.763225,3.775,30.27882
Contact SAT1 Hapto,SAT1,0.1148586,7.096746,1.716367,0.3251829,2.683809,3.253102,0.007845508,0.007519374,7.039042,3.865,29.10248
Contact SAT1 Hapto,SAT1,0.1105842,6.442574,1.823062,0.3511475,2.687245,3.403389,0.008205285,0.00787463,6.39043,3.735,27.07087
Contact SAT1 Hapto,SAT1,0.1291358,5.351968,2.109139,0.3865892,2.352834,3.574966,0.008686028,0.008568462,5.322603,3.58,24.24681
Contact SAT1 Hapto,SAT1,0.1248012,6.476622,1.824924,0.3403983,2.395116,3.433863,0.00746959,0.007799174,6.432048,3.7525,28.05943
Contact SAT1 Hapto,SAT1,0.09691941,7.235893,1.835365,0.3117323,2.857057,3.445504,0.008700462,0.009116273,7.185514,3.6775,31.07487
Contact SAT1 Hapto,SAT1,0.1210187,8.143881,1.925668,0.3021123,2.639647,3.271343,0.008824835,0.008412305,8.063974,3.795,31.21347
Contact SAT1 Hapto,SAT1,0.1133503,6.568484,1.780617,0.3410331,2.590251,3.419656,0.00873664,0.008398162,6.523666,3.72,28.04452
Contact SAT1 Hapto,SAT1,0.1138508,5.835346,2.005071,0.3571396,2.662028,3.891178,0.008408266,0.008190397,5.806224,3.4375,26.23446
Contact SAT1 Hapto,SAT1,0.09910889,7.439389,1.88,0.314573,2.958045,3.301993,0.008353994,0.008261092,7.368976,3.7825,29.59116
Contact SAT1 Hapto,SAT1,0.1179242,7.314059,1.798196,0.3238463,2.619692,3.338723,0.009037755,0.008635381,7.256775,3.745,29.60508
Contact SAT1 Hapto,SAT1,0.1147083,6.993157,1.818886,0.3272083,2.707389,3.339619,0.007958502,0.007622828,6.937579,3.8025,29.26549
Contact SAT1 Hapto,SAT1,0.1174174,6.961837,1.835544,0.3072827,2.523134,3.389258,0.008655088,0.008198365,6.913881,3.79,30.61754
Contact SAT1 Hapto,SAT1,0.1070543,7.100328,1.851302,0.31876,2.595946,3.31234,0.00800596,0.008045215,7.046049,3.805,29.45293
Contact SAT1 Hapto,SAT1,0.1193299,7.085006,1.800173,0.3300778,2.370413,3.35947,0.00791723,0.008299335,7.030941,3.7725,29.01809
Contact SAT1 Hapto,SAT1,0.1278957,7.381912,1.815959,0.3250537,2.397896,3.318214,0.008566799,0.008015251,7.312338,3.83,29.7901
Contact SAT1 Hapto,SAT1,0.1173656,7.70812,1.836414,0.3124185,2.531503,3.360954,0.007201111,0.007519691,7.644577,3.79,30.85613
Contact SAT1 Hapto,SAT1,0.1123097,5.892997,1.886761,0.3579887,2.754506,4.066819,0.008771675,0.008949678,5.862128,3.3975,26.97124
Contact SAT1 Hapto,SAT1,0.1017264,6.837798,1.752592,0.3431973,2.715801,3.429468,0.007256471,0.008062745,6.779374,3.7275,28.30415
Contact SAT1 Hapto,SAT1,0.1133338,6.56722,1.729111,0.3264696,2.633151,3.444568,0.009428773,0.008836364,6.527938,3.735,29.09909
Contact SAT1 Hapto,SAT1,0.1131854,7.492221,2.155189,0.3020919,2.75402,3.44582,0.008689773,0.008781616,7.432684,3.6725,30.56139
Contact SAT1 Hapto,SAT1,0.1188451,6.633861,1.768347,0.3423891,2.562734,3.45154,0.008621231,0.008562838,6.587806,3.7,28.08323
Contact SAT1 Hapto,SAT1,0.1129801,6.798343,1.843171,0.3129509,2.536067,3.578636,0.009327394,0.008951874,6.757228,3.645,30.52497
Contact SAT1 Hapto,SAT1,0.1037756,7.002308,1.812782,0.3193265,2.647363,3.443719,0.009460264,0.008885949,6.956624,3.67,29.44549
Contact SAT1 Hapto,SAT1,0.1416403,7.136365,1.924447,0.3172788,2.327911,3.477888,0.009490389,0.009052893,7.090635,3.67,30.37168
Contact SAT1 Hapto,SAT1,0.1175149,6.2949,1.749802,0.349927,2.516075,3.389437,0.008621601,0.00868031,6.254338,3.73,27.5503
Contact SAT1 Hapto,SAT1,0.1080938,7.284546,1.799555,0.3250986,2.6447,3.298615,0.007964827,0.00790044,7.224345,3.8375,29.58325
Contact SAT1 Hapto,SAT1,0.105906,6.916402,2.119886,0.3293255,2.696047,3.588298,0.007749075,0.008610083,6.859603,3.5925,28.44002
Contact SAT1 Hapto,SAT1,0.1271785,7.883286,2.014191,0.2909587,2.497687,3.392766,0.009613901,0.009381164,7.822867,3.7325,32.45435
Contact SAT1 Hapto,SAT1,0.09953012,7.500827,1.940073,0.3087085,2.906532,3.276826,0.008342902,0.008396251,7.432578,3.8075,30.35329
Contact SAT1 Hapto,SAT1,0.1061878,7.429419,1.817587,0.3222124,2.764208,3.379967,0.007544061,0.008382252,7.369297,3.6925,29.59397
Contact SAT1 Hapto,SAT1,0.1137335,6.433349,1.6776,0.3320922,2.537336,3.522086,0.007783037,0.008647819,6.399107,3.6625,28.75856
Contact SAT1 Hapto,SAT1,0.09252452,6.850307,1.938031,0.3249932,2.832785,3.557533,0.008928445,0.008553413,6.79776,3.61,28.86529
Contact SAT1 Hapto,SAT1,0.1040924,5.579305,1.847047,0.3471146,2.77237,3.807611,0.009199552,0.008809891,5.556531,3.48,26.92695
Contact SAT1 Hapto,SAT1,0.1313772,5.736933,2.046129,0.3671505,2.386054,4.066362,0.00926293,0.008875924,5.707616,3.3475,25.88696
Contact SAT1 Hapto,SAT1,0.1230049,7.107259,1.801063,0.3406223,2.560717,3.28612,0.007725078,0.008078601,7.044918,3.8075,28.18247
Contact SAT1 Hapto,SAT1,0.122335,7.726537,1.908853,0.3095947,2.463625,3.392561,0.008598569,0.008679188,7.665013,3.735,31.41163
Contact SAT1 Hapto,SAT1,0.1126812,7.100535,2.072718,0.3237294,2.711687,3.340681,0.00835895,0.008315447,7.039039,3.74,28.78469
Contact SAT1 Hapto,SAT1,0.1213194,7.27021,1.941498,0.3330498,2.46407,3.451795,0.008285998,0.008240425,7.212064,3.7,29.38845
Contact SAT1 Hapto,SAT1,0.1091559,6.980105,1.757257,0.3185301,2.584783,3.373318,0.007831565,0.008153764,6.929517,3.7825,29.78569
Contact SAT1 Hapto,SAT1,0.1306702,7.216124,1.788689,0.3165324,2.481214,3.430087,0.009648151,0.009133118,7.166447,3.72,30.47843
Contact SAT1 Hapto,SAT1,0.09414531,6.576199,1.863478,0.3345753,2.875302,3.508709,0.007839607,0.008710675,6.532025,3.6025,28.15283
Contact SAT1 Hapto,SAT1,0.1253295,7.089028,1.939178,0.3301635,2.503161,3.406325,0.009089355,0.00900685,7.035028,3.6675,28.94175
Contact SAT1 Hapto,SAT1,0.1000211,6.868937,1.888915,0.3343263,2.834545,3.36689,0.007010873,0.007789859,6.81326,3.7275,27.86849
Contact SAT1 Hapto,SAT1,0.1227359,7.085688,2.004113,0.328313,2.550241,3.470189,0.009150395,0.009006161,7.03161,3.66,29.53792
Contact SAT1 Hapto,SAT1,0.1074856,6.706382,1.918521,0.3185704,2.56689,3.981027,0.008193411,0.008739124,6.664945,3.525,30.5955
Contact SAT1 Hapto,SAT1,0.1103651,6.430609,1.864656,0.3432336,2.656543,3.443169,0.007039001,0.007426211,6.384517,3.7475,27.86789
Contact SAT1 Hapto,SAT1,0.1342711,6.934445,1.869426,0.3302014,2.347067,3.314001,0.008886401,0.008872336,6.877177,3.775,28.74901
Contact SAT1 Hapto,SAT1,0.1140633,6.775343,1.939014,0.3242778,2.664274,3.458937,0.009662106,0.00907243,6.729763,3.6725,28.8575
Contact SAT1 Hapto,SAT1,0.1260659,6.972424,1.965535,0.336455,2.495385,3.271413,0.008697605,0.008237359,6.916711,3.8325,28.74533
Contact SAT1 Hapto,SAT1,0.123301,6.764801,1.651301,0.3261682,2.5902,3.377561,0.008426846,0.008869443,6.718577,3.765,29.27103
Contact SAT1 Hapto,SAT1,0.124122,6.742518,2.017697,0.3314635,2.492864,3.457476,0.008562542,0.008659037,6.696801,3.6675,28.30712
Contact SAT1 Hapto,SAT1,0.1217248,6.522039,1.704711,0.3268806,2.537343,3.435717,0.008802064,0.008369077,6.483485,3.7575,29.07818
Contact SAT1 Hapto,SAT1,0.1032782,7.518781,2.019147,0.3024479,2.908822,3.308445,0.00801224,0.008088446,7.45438,3.79,30.46096
Contact SAT1 Hapto,SAT1,0.09668113,6.753416,1.735756,0.3228325,2.726453,3.408608,0.009088142,0.008694073,6.710436,3.7325,29.62259
Contact SAT1 Hapto,SAT1,0.1302899,7.029849,1.854584,0.314914,2.338582,3.477985,0.009269454,0.009435853,6.988988,3.685,30.44896
Contact SAT1 Hapto,SAT1,0.09405584,6.927534,1.922244,0.3441897,2.838366,3.379371,0.008901616,0.008606793,6.864801,3.6975,27.66714
Contact SAT1 Hapto,SAT1,0.1160453,7.357651,1.795482,0.3159314,2.613488,3.396953,0.007554411,0.007927476,7.300254,3.7425,30.06261
Contact SAT1 Hapto,SAT1,0.1218588,6.496455,1.778377,0.3272338,2.485546,3.500199,0.009012055,0.008996859,6.4607,3.65,29.02469
Contact SAT1 Hapto,SAT1,0.1435131,5.954056,1.831446,0.3813353,2.268029,3.519704,0.009419997,0.008563634,5.91676,3.63,25.8099
Contact SAT1 Hapto,SAT1,0.1085409,6.201008,1.766771,0.3652549,2.878563,3.440264,0.009359714,0.008508832,6.15505,3.635,25.87284
Contact SAT1 Hapto,SAT1,0.1091932,6.37371,1.772995,0.3461025,2.65484,3.427992,0.007810034,0.008320208,6.326753,3.715,27.58959
Contact SAT1 Hapto,SAT1,0.1146524,7.051187,1.794336,0.3246131,2.53123,3.272734,0.008258806,0.008623896,6.995064,3.8275,29.63927
Contact SAT1 Hapto,SAT1,0.123849,7.452633,1.794104,0.3123907,2.64014,3.352813,0.008534144,0.008518992,7.39567,3.7575,30.40175
Contact SAT1 Hapto,SAT1,0.1189238,6.944594,1.854508,0.3305073,2.699693,3.385346,0.008716656,0.008788822,6.894624,3.7,28.80628
Contact SAT1 Hapto,SAT1,0.1121367,6.990564,1.884474,0.3524547,2.634833,3.363964,0.00844667,0.008764266,6.930134,3.72,28.31003
Contact SAT1 Hapto,SAT1,0.1266538,6.426083,1.658523,0.3466928,2.552286,3.426594,0.008177804,0.007807427,6.384614,3.7275,27.57321
Contact SAT1 Hapto,SAT1,0.1240382,6.643277,1.819694,0.3419753,2.63025,3.457445,0.008931747,0.009267724,6.601203,3.655,28.27211
Contact SAT1 Hapto,SAT1,0.1192813,6.57886,1.815513,0.3130951,2.646005,3.612836,0.007450871,0.008278745,6.543268,3.69,30.52728
Contact SAT1 Hapto,SAT1,0.1263473,7.337616,1.686154,0.3130514,2.560523,3.401793,0.007663377,0.008116937,7.286174,3.775,31.22577
Contact SAT1 Hapto,SAT1,0.1074072,7.465439,1.692336,0.3080155,2.879617,3.259856,0.007954831,0.007971844,7.404258,3.88,30.62723
Contact SAT1 Hapto,SAT1,0.1236759,6.52483,1.961311,0.3369385,2.676713,3.354205,0.008312182,0.007876356,6.477644,3.7675,27.8807
Contact SAT1 Hapto,SAT1,0.1248521,7.501434,1.925063,0.3328498,2.518386,3.245384,0.008944532,0.008438433,7.421733,3.7875,28.34489
Contact SAT1 Hapto,SAT1,0.1260112,7.251137,1.800023,0.3006128,2.526255,3.498499,0.008999388,0.009359956,7.209534,3.6825,31.94127
Contact SAT1 Hapto,SAT1,0.1239577,5.873905,1.818548,0.3536186,2.592736,3.436133,0.008379108,0.008016316,5.839704,3.745,26.87056
Contact SAT1 Hapto,SAT1,0.1124346,5.985943,1.800922,0.3496001,2.639282,3.542079,0.008397647,0.008978966,5.954559,3.64,27.09984
Contact SAT1 Hapto,SAT1,0.1089104,6.679834,1.802833,0.3389845,2.71302,3.30955,0.007584326,0.007527059,6.627793,3.8175,27.73245
Contact SAT1 Hapto,SAT1,0.1400797,7.220951,1.811851,0.3213645,2.269216,3.376127,0.008715846,0.008366521,7.171945,3.785,30.06917
Contact SAT1 Hapto,SAT1,0.1239303,6.173086,1.963694,0.3524805,2.391665,3.962427,0.007562237,0.008095416,6.132312,3.4725,27.30186
Contact SAT1 Hapto,SAT1,0.1253904,7.297775,1.91701,0.3225723,2.504259,3.358143,0.009598121,0.009166139,7.239914,3.72,29.30997
Contact SAT1 Hapto,SAT1,0.140688,6.058243,2.0235,0.3612507,2.316249,3.876964,0.009987161,0.009496707,6.016055,3.4675,26.44499
Contact SAT1 Hapto,SAT1,0.115562,6.459292,1.737525,0.3383122,2.74152,3.468428,0.008735442,0.008716226,6.41805,3.6825,28.20779
Contact SAT1 Hapto,SAT1,0.08755934,6.576391,1.972256,0.3425595,2.924546,3.3793,0.007794993,0.007715211,6.523728,3.735,27.65336
Contact SAT1 Hapto,SAT1,0.1056201,6.875481,1.803123,0.3184676,2.506704,3.414056,0.007014326,0.007456525,6.82819,3.79,30.32507
Contact SAT1 Hapto,SAT1,0.1002894,6.918795,1.837205,0.300833,2.774606,3.485771,0.008110498,0.009011664,6.875681,3.685,30.96582
Contact SAT1 Hapto,SAT1,0.1351659,6.955683,1.903274,0.3318142,2.3736,3.368279,0.00824897,0.008344228,6.90632,3.7425,28.70357
Contact SAT1 Hapto,SAT1,0.1420432,6.616063,1.935046,0.3400011,2.377776,3.695584,0.008901825,0.008794029,6.573645,3.565,29.0878
Contact SAT1 Hapto,SAT1,0.1256049,5.94264,1.926668,0.3679031,2.550945,3.943621,0.009221585,0.00870977,5.912907,3.385,26.45488
Contact SAT1 Hapto,SAT1,0.1249403,6.184681,1.828271,0.3586877,2.49696,3.317243,0.007702229,0.007669413,6.14352,3.8325,27.03797
Contact SAT1 Hapto,SAT1,0.1382315,6.509385,1.786707,0.3652686,2.345827,3.461649,0.00852194,0.008097636,6.465196,3.705,27.61667
Contact SAT1 Hapto,SAT1,0.1225666,6.889011,1.799086,0.3250586,2.500509,3.362819,0.008747547,0.008358236,6.84246,3.7675,29.17645
Contact SAT1 Hapto,SAT1,0.1225415,6.911819,1.757556,0.3263032,2.585196,3.434715,0.009066051,0.008573894,6.863667,3.74,29.81338
Contact SAT1 Hapto,SAT1,0.1313299,6.490658,1.851101,0.3405276,2.469263,3.487792,0.007937992,0.008324501,6.450386,3.66,27.78705
Contact SAT1 Hapto,SAT1,0.1079863,6.49596,1.805056,0.3367781,2.592229,3.393181,0.008089616,0.008069949,6.454092,3.745,28.08462
Contact SAT1 Hapto,SAT1,0.1124086,7.612631,1.955508,0.2947166,2.631995,3.245088,0.007915689,0.007974237,7.55063,3.8975,32.11298
Contact SAT1 Hapto,SAT1,0.1133497,7.312289,1.721404,0.3208426,2.642418,3.359354,0.008846176,0.008457709,7.255056,3.7775,30.2427
Contact SAT1 Hapto,SAT1,0.1082045,5.651063,1.846147,0.3742555,2.675044,3.517926,0.007687657,0.008541841,5.619544,3.6375,25.52039
Contact SAT1 Hapto,SAT1,0.1428022,7.213882,1.900985,0.3135571,2.311662,3.551068,0.009202379,0.009092125,7.16976,3.615,30.65117
Contact SAT1 Hapto,SAT1,0.109361,7.026421,1.794401,0.3354595,2.639203,3.448842,0.007841874,0.008250945,6.976396,3.685,28.9867
Contact SAT1 Hapto,SAT1,0.1303216,6.874212,1.995336,0.3354133,2.345093,3.488722,0.008837052,0.008480568,6.820666,3.685,28.43949
Contact SAT1 Hapto,SAT1,0.1159632,7.563274,2.021773,0.3166442,2.602732,3.301419,0.008036349,0.007937956,7.493203,3.7875,30.13549
Contact SAT1 Hapto,SAT1,0.1380184,7.163537,1.839054,0.3275574,2.301113,3.416506,0.008745768,0.008405717,7.114572,3.7225,29.80193
Contact SAT1 Hapto,SAT1,0.1029144,6.774025,1.839184,0.3085289,2.868343,3.46019,0.007053805,0.007837561,6.728497,3.7375,30.14584
Contact SAT1 Hapto,SAT1,0.1031061,6.712429,1.781229,0.3270983,2.734922,3.43176,0.008777967,0.008400185,6.668482,3.7175,28.93561
Contact SAT1 Hapto,SAT1,0.1263149,7.713994,1.890442,0.3042094,2.57962,3.335746,0.008644461,0.008735318,7.648387,3.7725,30.98866
Contact SAT1 Hapto,SAT1,0.09453215,6.411518,1.968575,0.3244413,2.676206,3.460762,0.009121694,0.008702034,6.372046,3.675,28.83697
Contact SAT1 Hapto,SAT1,0.1072413,6.54636,1.858547,0.3394718,2.677422,3.714808,0.009108906,0.008483096,6.503593,3.5425,28.62131
Contact SAT1 Hapto,SAT1,0.1271581,7.035457,1.799969,0.3344815,2.446437,3.304973,0.008248643,0.007902138,6.981424,3.825,28.97387
Contact SAT1 Hapto,SAT1,0.0969996,5.7222,1.926698,0.3325526,2.707447,4.173209,0.0100092,0.009596501,5.69833,3.31,28.15189
Contact SAT1 Hapto,SAT1,0.1043412,6.507392,1.898729,0.3436144,2.801198,3.793965,0.009299694,0.008877796,6.462996,3.4875,28.63369
Contact SAT1 Hapto,SAT1,0.1061353,6.946505,1.844304,0.3141792,2.690584,3.486611,0.0100842,0.009167457,6.902887,3.6575,30.04482
Contact SAT1 Hapto,SAT1,0.1047625,6.44099,1.769316,0.3373995,2.82813,3.42805,0.008778169,0.008317607,6.396176,3.7225,27.94722
Contact SAT1 Hapto,SAT1,0.1040152,7.272883,1.736878,0.3069909,2.760748,3.336408,0.009228136,0.008389215,7.218969,3.825,31.19109
Contact SAT1 Hapto,SAT1,0.1134648,6.342081,1.836059,0.345205,2.768986,3.490066,0.008092015,0.008090838,6.301409,3.6675,27.38636
Contact SAT1 Hapto,SAT1,0.1027098,7.026998,1.841794,0.3344167,2.786639,3.272004,0.007217724,0.008019693,6.966659,3.805,28.41792
Contact SAT1 Hapto,SAT1,0.1207205,7.495373,1.890662,0.3149343,2.608626,3.447079,0.008374482,0.008746251,7.437871,3.67,30.81789
Contact SAT1 Hapto,SAT1,0.1110685,7.283789,1.746602,0.3048565,2.625555,3.471957,0.008612092,0.008593164,7.238382,3.6975,31.10917
Contact SAT1 Hapto,SAT1,0.1271539,6.55714,1.979917,0.3296325,2.37856,3.670716,0.009218408,0.008905404,6.51749,3.5775,28.83748
Contact SAT1 Hapto,SAT1,0.08561383,6.786327,1.698895,0.3477877,2.883345,3.408782,0.00794514,0.007615011,6.735578,3.71,27.4492
Contact SAT1 Hapto,SAT1,0.1483899,7.232931,2.003114,0.333812,2.166612,3.602045,0.009405238,0.008550217,7.181558,3.6125,29.6324
Contact SAT1 Hapto,SAT1,0.1138445,6.827912,1.830153,0.3299295,2.709537,3.338069,0.009667143,0.008788312,6.776144,3.735,28.33217
Contact SAT1 Hapto,SAT1,0.1447345,7.000921,1.840981,0.3349749,2.22837,3.40641,0.007503544,0.007880853,6.952169,3.75,29.17114
Contact SAT1 Hapto,SAT1,0.1103213,6.415473,1.822563,0.3309748,2.690697,3.497219,0.008384749,0.008430096,6.37833,3.67,28.61738
Contact SAT1 Hapto,SAT1,0.1133998,6.203163,1.838382,0.3485547,2.639104,3.568972,0.007969102,0.008593492,6.165036,3.6225,26.96493
Contact SAT1 Hapto,SAT1,0.1242845,6.351277,1.768878,0.3338958,2.507442,3.615411,0.008168824,0.008717708,6.318243,3.61,28.65791
Contact SAT1 Hapto,SAT1,0.1082709,6.373067,1.778415,0.3350884,2.651581,3.585264,0.008194647,0.008471373,6.338125,3.6325,28.25719
Contact SAT1 Hapto,SAT1,0.1405767,6.735706,1.92507,0.3317049,2.219701,3.555357,0.009355168,0.009362557,6.697355,3.5875,28.93715
Contact SAT1 Hapto,SAT1,0.1059063,7.128296,1.6421,0.3287807,2.713649,3.413172,0.008345708,0.007919501,7.077259,3.7475,29.57867
Contact SAT1 Hapto,SAT1,0.1158037,6.784451,1.786201,0.3168941,2.62205,3.413561,0.008431792,0.008701792,6.741277,3.775,29.82201
Contact SAT1 Hapto,SAT1,0.09027285,6.992587,1.809189,0.3115477,3.018548,3.541773,0.00821934,0.008167265,6.941524,3.67,30.45439
Contact SAT1 Hapto,SAT1,0.1250312,7.003837,1.876793,0.3166577,2.503441,3.527286,0.007885054,0.008670931,6.958422,3.685,30.41597
Contact SAT1 Hapto,SAT1,0.1124152,6.613148,1.68646,0.3389817,2.603567,3.280035,0.007918695,0.007919893,6.562223,3.84,28.24918
Contact SAT1 Hapto,SAT1,0.1151241,7.349556,1.87988,0.3083889,2.533757,3.468154,0.007807664,0.008675182,7.299072,3.7075,31.43683
Contact SAT1 Hapto,SAT1,0.09943669,6.764168,1.827425,0.3177248,2.853727,3.441423,0.007773405,0.008637116,6.719283,3.72,29.72816
Contact SAT1 Hapto,SAT1,0.1237363,7.190329,1.868752,0.318604,2.659656,3.354404,0.008436603,0.008029485,7.135297,3.765,29.55346
Contact SAT1 Hapto,SAT1,0.09872466,5.741981,1.832777,0.3518891,2.830831,3.562903,0.008607036,0.009004505,5.710399,3.6375,26.61996
Contact SAT1 Hapto,SAT1,0.1064425,6.782624,1.788769,0.3353891,2.838317,3.354543,0.008315718,0.008428386,6.725632,3.77,28.36901
Contact SAT1 Hapto,SAT1,0.1217851,6.47001,1.725296,0.3411547,2.499504,3.358163,0.007096393,0.007126505,6.428717,3.8225,28.07677
Contact SAT1 Hapto,SAT1,0.1108387,6.933758,1.724708,0.3308048,2.647536,3.424376,0.008580796,0.008214911,6.884324,3.725,28.69408
Contact SAT1 Hapto,SAT1,0.1107165,7.215554,1.794092,0.315386,2.655974,3.62269,0.009377977,0.008835346,7.164025,3.63,30.23307
Contact SAT1 Hapto,SAT1,0.1112619,7.225414,1.863554,0.2881912,2.752239,3.791986,0.009836053,0.009625998,7.18302,3.5975,33.09973
Contact SAT1 Hapto,SAT1,0.1147608,6.615017,1.85968,0.3307898,2.547885,3.444687,0.008017711,0.008559488,6.573513,3.71,28.67958
Contact SAT1 Hapto,SAT1,0.108251,7.193493,1.755202,0.328211,2.414121,3.30001,0.007625846,0.008020915,7.136952,3.8325,29.75178
Contact SAT1 Hapto,SAT1,0.1147396,6.139291,1.859255,0.3670169,2.577103,3.44057,0.00815981,0.008121806,6.099174,3.6625,25.861
Contact SAT1 Hapto,SAT1,0.1154326,7.098926,1.769179,0.3089085,2.614857,3.407872,0.008618122,0.00854605,7.041986,3.7525,30.8895
Contact SAT1 Hapto,SAT1,0.09427017,6.979564,1.847195,0.3074403,2.926076,3.530763,0.00908942,0.009074865,6.935134,3.6225,30.27587
Contact SAT1 Hapto,SAT1,0.09108778,7.731051,1.843013,0.3016923,2.931059,3.336221,0.009966564,0.009060515,7.666076,3.74,30.87301
Contact SAT1 Hapto,SAT1,0.09591305,7.243261,1.737694,0.3105931,2.923735,3.592213,0.00834399,0.008925185,7.192209,3.6325,30.60687
Contact SAT1 Hapto,SAT1,0.1157978,6.744671,1.781716,0.3317816,2.587192,3.43912,0.009139203,0.008659204,6.701929,3.6825,28.74047
Contact SAT1 Hapto,SAT1,0.1211318,6.822469,2.066051,0.3290415,2.600714,3.998756,0.008878039,0.009278985,6.776367,3.3925,28.62075
Contact SAT1 Hapto,SAT1,0.128763,6.523476,2.049757,0.3363916,2.447886,3.548707,0.008478023,0.008524375,6.480428,3.63,28.62122
Contact SAT1 Hapto,SAT1,0.1221938,6.069223,1.925463,0.3501842,2.487396,3.563632,0.007634126,0.008482362,6.037295,3.61,26.99784
Contact SAT1 Hapto,SAT1,0.09973528,6.208846,1.801328,0.3403247,2.916513,3.464724,0.009090384,0.008573935,6.170494,3.675,27.3573
Contact SAT1 Hapto,SAT1,0.1177254,6.378491,1.770941,0.3413332,2.583531,3.553943,0.008362743,0.007975458,6.338827,3.66,27.81341
Contact SAT1 Hapto,SAT1,0.1299257,6.032403,1.865184,0.3794182,2.522891,3.380663,0.008686599,0.007896908,5.987987,3.715,25.2651
Contact SAT1 Hapto,SAT1,0.1259774,7.195817,1.766428,0.3257025,2.370555,3.418576,0.009170509,0.008883155,7.148285,3.71,29.90843
Contact SAT1 Hapto,SAT1,0.09492353,5.550639,1.946743,0.3689054,2.930177,4.146859,0.009868415,0.009403865,5.519707,3.32,26.04734
Contact SAT1 Hapto,SAT1,0.1151066,5.763267,2.00719,0.3480324,2.528766,4.000214,0.00829365,0.008263847,5.732941,3.485,27.21519
Contact SAT1 Hapto,SAT1,0.1244169,6.883895,1.974969,0.3470673,2.548554,3.29333,0.008813627,0.008012388,6.823911,3.7625,27.21223
Contact SAT1 Hapto,SAT1,0.1070998,6.87574,1.916452,0.3310494,2.731461,3.379084,0.009175874,0.00863767,6.817089,3.7075,28.49547
Contact SAT1 Hapto,SAT1,0.115385,6.381172,1.835635,0.3353989,2.580069,3.53466,0.008331217,0.00864036,6.345879,3.6725,28.5433
Contact SAT1 Hapto,SAT1,0.1072312,6.772967,1.723881,0.3379029,2.653134,3.330703,0.008136602,0.00814222,6.721173,3.795,28.33694
Contact SAT1 Hapto,SAT1,0.1089992,6.632465,1.894262,0.3451825,2.974314,3.420957,0.008991383,0.008173986,6.578336,3.67,27.0785
Contact SAT1 Hapto,SAT1,0.133363,6.685715,1.909471,0.3246577,2.385029,3.599242,0.008568882,0.009040275,6.649085,3.5875,29.19541
Contact SAT1 Hapto,SAT1,0.1181286,6.795101,1.980013,0.3125031,2.532579,3.603333,0.008171039,0.008691422,6.753269,3.6175,30.18321
